Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"portal inmobiliario","Huechuraba","05-06-2020","Aparment","...","150 m²","4","3","1.0","6.500 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5650301-vende-exclusivo-oportunidad-modelo-de-140-mts-uda#position=20&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción excelente departamento !!! !!! casi nuevo..mejor sector!! vista privilegiada!!! hall de entrada con piso flotante puerta divisoria vidriada amplio living comedor juntos con piso flotante con salida a terraza. baño de visitas. cuatro dormitorios alfombrados principal en suite con salida a terraza. un baño completo. amplia cocina con cubierta de granito comedor de diario equipada con encimera horno y campana amoblada en bases y muros. logia amoblada un estacionamiento descubierto y una bodega. calefacción central por radiadores!!!! finas terminaciones!!! un ascensor!!!! dos departamentos por piso!!!! el condominio cuenta con seguridad 24/7 piscina  quincho gimnasio salones de eventos sala de reuniones estacionamientos de visita. características propiedad comedor de diario hall loggia cocina amoblada cocina equipada portón automático características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas gimnasio piscina portón eléctrico quincho sala de eventos gastos gastos comunes: $ 100.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","08-04-2020","Aparment","...","169 m²","4","4","1.0","6.300 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5548086-pedro-fontova-7788-uda#position=2&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","descripción hola! tenemos en venta este amplio departamento en exclusivo condominio ubicado en pedro fontova comuna de huechuraba. rodeado de áreas verdes y a pasos de colegios jardines infantiles supermercados farmacias restaurantes y parques. uno de los mejor lugares para formar tu familia y vivir en un lugar tranquilo. edificio de solo 7 pisos son de 169 m2 totales los cuales se conforman con 139m2 útiles y 30m2 de terraza. es decir todo el espacio que buscas. y que tiene este buenísimo depto: • 4 dormitorios. • 4 baños. • gran living comedor. • terraza. • cocina amoblada con horno eléctrico y encimera con comedor se diario. • loggia. • calefacción por loza radiante. • estacionamiento . • bodega el condominio cuenta con: • sala de eventos. • piscina. • quincho. • juegos infantiles • seguridad 24/7 • estacionamiento de visitas. • portón eléctrico. • circuito cerrado de tv. • gastos comunes: $200 mil (promedio) incluye agua caliente • precio venta: 6.300 uf _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ quieres mas información? hola@polarispropiedades.cl +569 30184180 broker: andrea encina +56 9 84291396 _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ terminaciones piso baños: cerámica piso dormitorios: piso flotante suministros calefacción: losa radiante características propiedad alarma comedor de diario hall loggia cocina amoblada características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico quincho sala de eventos sala de juegos gastos contribuciones: $ 150.000 gastos comunes: $ 200.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","18-05-2020","Aparment","...","100 m²","3","2","1.0","5.100 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5615823-del-roble-1578-uda#position=33&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción vende salvat propiedades ltda. lindo departamento semi nuevo en condominio bien organizado con piscinas gimnasio salón de eventos y áreas verdes. tres dormitorios principal en suite con walking closet dos baños living comedor cocina amoblada y equipada logia separada. el depto es de muy buen tamaño bien conservado piso flotante en toda la propiedad. mallas de seguridad en todas las ventanas terraza y balcón. terraza a la salida del living comedor y balcón en el dormitorio principal linda vista ambiente agradable. la propiedad se entrega con cortinas y lámparas (inventariado) el departamento cuenta con estacionamiento y bodega. visitas contactar a claudia morgado +56983785166 luis alberto salvat +56993238316 terminaciones piso baños: cerámica piso dormitorios: piso flotante suministros agua caliente: caldera calefacción: caldera características propiedad hall loggia terraza con malla cocina amoblada cocina equipada portón automático características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico sala de eventos otros suministros internet señal satelital teléfono tv cable wi-fi estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","28-05-2020","Aparment","...","125 m²","3","2","1.0","4.990 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5635109-hermoso-dpto-en-cond-gran-vista-al-valle-de-huechuraba-uda#position=26&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción lindo departamento en 8 piso gran vista living y comedor con terraza y piso flotante cocina amoblada y equipada. tres dormitorios principal en suite todos alfombrados dos baños completos. el condominio cuenta con piscina salón de eventos gimnasio quinchos lavanderas y juegos infantiles. 1 estacionamiento y 1 bodega orientación sur - oriente estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","14-04-2020","Aparment","...","130 m²","3","2","1.0","5.300 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5555623-los-libertadores-7135-uda#position=48&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción vende salvat propiedades ltda. excelente departamento ubicado en lindo condominio bien organizado con piscina quinchos salas multiuso gimnasio áreas verdes juegos de niños. orientación nor oriente. el depto cuenta con estacionamiento y bodega.. tiene tres dormitorios mas sala de estar el dormitorio principal está en suite con walking closet los otros dormitorios son de buen tamaño.dormitorio principal con calefactor eléctrico. cocina cerrada con logia separada la logia tiene un lavadero la cocina tiene espacio para refrigerador de dos puertas lestá equipada con encimera horno eléctrico y campana. espacio para lavavajillas. en la logia hay una caldera. living comedor con piso flotante estufa eléctrica mural tiene salida a la terraza que tiene buen tamaño con patio 15 m2 el depto. se encuentra ubicado en primer piso. condominio con acceso controlado conserjería las 24 horas excelente ubicación cercano a 6 colegios de la zona el mas cercano grace college supermercado tottus. visitas contactar a claudia morgado +56983785166 luis alberto salvat +56993238316 terminaciones piso baños: cerámica piso dormitorios: alfombra suministros agua caliente: caldera calefacción: eléctrica : 0 características propiedad hall loggia sala de estar cocina amoblada cocina equipada características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio piscina portón eléctrico quincho sala de eventos sala de juegos gastos gastos comunes: $ 110.000 estacionamientos y bodegas estacionamientos: 1"
"portal inmobiliario","Huechuraba","30-06-2020","Aparment","...","130 m²","3","2","2.0","6.250 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5690446-camino-de-cintura-pedro-fontova-uda#position=7&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción gran departamento en camino de cintura en huechuraba. 3 dormitorios 2 baños dormitorio principal en suite con waking closet terraza y baño living comedor con vista panorámica a santiago cocina amoblada y equipada loggia calefacción por radiadores gasto común de $110.000 2 estacionamientos bodega contribuciones $90.000 condominio con acceso controlado las 24 horas quincho sala de eventos sala de juegos gimnasios piscina estacionamiento para visitas fonos y watsapp: +56993473157 +56994815232 +56999549095 e-mail: propiedadeshv@hotmail.com hectorvaldesl@hotmail.com terminaciones piso baños: porcelanato piso dormitorios: piso flotante suministros agua caliente: central agua caliente calefacción: caldera características propiedad alarma comedor de diario hall loggia cocina amoblada cocina equipada portón automático características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico quincho sala de eventos sala de juegos gastos gastos comunes: $ 110.000 otros suministros internet señal satelital teléfono tv cable wi-fi estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","01-07-2020","Aparment","...","140 m²","3","3","2.0","5.900 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5690982-remodelado-y-muy-amplio-uda#position=6&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción excelente ubicación residencial cercana a supermercados locales comerciales colegios locomocion el condominio cuenta con destacadas y amplias áreas verdes conserjería las 24 hs.juegos infantiles quinchos salas de evento piscinas características: hall de entrada cocina amoblada y equipada con mesones en granito logia gran living comedor ampliados hacia las terrazas tres dormitorios dos de ellos en suite con amplio w.c. tercer dormitorio y tercer baño te asesoramos con tu crédito hipotecario!!! 100-045 estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","22-04-2020","Aparment","...","114 m²","3","3","2.0","5.630 UF","https://www.portalinmobiliario.com/MLC-524380262-departamento-en-venta-pedro-fontova-_JM#position=44&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción excelente departamento con acceso controlado 24 hrs. cercano av. pedro fontova. distribución: living comedor juntos 3 dormitorios 2 baños principal en suite cocina amoblada. terminaciones: piso flotante en living comedor dormitorios alfombrados cubierta muebles de cocina postformada terraza techada. calefacción por radiadores caldera individual. exterior: 2 estacionamientos descubiertos bodega el condominio cuenta con lavandería sala de eventos piscina. metrajes aproximados valores sujetos a cambios."
"portal inmobiliario","Huechuraba","12-06-2020","Aparment","...","106 m²","3","2","1.0","4.700 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5662455-lindo-y-comodo-departamento-santa-marta-de-huechuraba-uda#position=17&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción ¡¡¡departamento en excelente estado!!! accesos controlados seguridad 24/7 a pasos de supermercado farmacias colegios strip center locomoción a la puerta. el condominio cuenta con sala de eventos y piscina para niños y adultos. amplias áreas verdes y juegos infantiles. estacionamiento de visitas. hall de acceso con puerta separadora de ambientes. living y comedor juntos cocina amoblada y equipada con horno y encimera. terraza dormitorio principal en suite con closet dos dormitorios con closet escritorio y segundo baño completo. una bodega y dos estacionamientos. metraje aproximado ¡¡¡no deje de visitarlo!!! terminaciones piso baños: cerámica piso dormitorios: alfombra características propiedad escritorio hall loggia cocina amoblada cocina equipada características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles piscina portón eléctrico sala de eventos gastos gastos comunes: $ 70.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","29-04-2020","Aparment","...","154 m²","3","2","1.0","5.300 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5584195-los-libertadores-berta-correa-uda#position=43&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción amplio depto recién pintado con patio propio! orientación nor-oriente living comedor sala de estar y dormitorios con piso flotante resto cerámica. cocina equipada con encimera horno eléctrico y campana. espacio para lavavajillas y refrigerador de 2 puertas. logia con lavadero. 2 calefactores eléctricos 1 en dormitorio principal y otro en comedor ambos conectados con sistema inalámbrico. condominio muy tranquilo y con áreas verdes muy bien mantenidas piscina grandes espacios para quincho sala de eventos gimnasio. estacionamiento y bodega. como nuevo!!!! terminaciones piso baños: cerámica piso dormitorios: piso flotante suministros agua caliente: otro calefacción: eléctrica características propiedad despensa hall loggia sala de estar cocina amoblada cocina equipada características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico quincho sala de eventos sala de juegos gastos gastos comunes: $ 100.000 otros suministros internet señal satelital teléfono tv cable wi-fi estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","02-04-2020","Aparment","...","102 m²","3","2","2.0","4.150 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5540039-linda-vista-sector-alta-demanda-dn-uda#position=3&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","descripción departamento con linda vista en condominio alta demanda hall entrada living comedor terraza cocina amoblada y equipada logia dormitorio principal en suite con walk in closet dos dormitorios con closet baño completo. el condominio cuenta con seguridad 24/7; accesos controlados; áreas verdes; salón de eventos y piscina características comunidad accesos controlados estacionamiento de visitas piscina sala de eventos estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","12-01-2020","Aparment","...","140 m²","4","3","1.0","6.300 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5346093-camino-de-cintura-1409-uda#position=11&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","descripción departamento de 4 dormitorios 3 baños living comedor hall terraza cocina equipada comedor diario loggia estacionamiento bodega 130 m2 pisicina sala eventos gimnasio áreas verdes juegos infantiles estacionamiento de visita excelente estado terminaciones piso baños: cerámica piso dormitorios: alfombra suministros agua caliente: central agua caliente calefacción: otro características propiedad alarma comedor de diario hall loggia cocina equipada características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles panel solar piscina portón eléctrico quincho sala de eventos sala de juegos gastos gastos comunes: $ 100.000 otros suministros internet señal satelital teléfono tv cable wi-fi estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","26-06-2020","Aparment","...","134 m²","3","2","1.0","6.600 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5685291-impecable-camino-de-cintura-uda#position=8&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción impecable...!!! impecable departamento con vista panorámica al valle de huechuraba dentro de condominio con seguridad controlada las 24 horas estacionamiento de visitas piscina salón de eventos gimnasio quinchos áreas verdes y juegos infantiles colectivo a la puerta. hall de acceso living comedor con salida a la terraza cocina amoblada y equipada con horno encimera y campana comedor de diario logia. dormitorio principal en suite con amplio walk in closet y salida a la terraza dos dormitorios baño completo pasillo con closet. un estacionamiento. bodega. gastos comunes $115.000 orientación sur. otros: caldera para calefacción por radiadores y agua caliente. ventanas de termopanel entrega inmediata. terminaciones piso baños: cerámica piso dormitorios: alfombra suministros agua caliente: caldera calefacción: caldera características propiedad comedor de diario hall loggia cocina amoblada cocina equipada características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico quincho sala de eventos gastos gastos comunes: $ 115.000 otros suministros internet señal satelital teléfono tv cable wi-fi estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","11-05-2020","Aparment","...","126 m²","3","2","2.0","5.500 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606674-depto-como-nuevo-con-hermosa-vista-al-valle-uda#position=36&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción amplio departamento y muy bien mantenido. completo con piso flotante. 3 amplios dormitorios 2 baños completos living comedor amplia cocina y muy iluminada y gran terraza compartida entre living y dormitorio principal. espacios comunes muy bien cuidados áreas verdes juegos infantiles piscina estacionamiento de visitas y sala de eventos seguridad 7/24 terminaciones piso baños: cerámica piso dormitorios: piso flotante suministros agua caliente: caldera calefacción: caldera características propiedad despensa cocina amoblada cocina equipada características comunidad accesos controlados áreas verdes circuito cerrado de tv estacionamiento de visitas juegos infantiles piscina portón eléctrico sala de eventos gastos gastos comunes: $ 82.000 otros suministros internet señal satelital teléfono tv cable wi-fi estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","25-03-2020","Aparment","...","142 m²","3","2","1.0","6.150 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5434887-pedro-fontova-8080-uda#position=5&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","descripción vendo proyecto de departamento en pedro fontova 8080. el departamento se entregará el 1er trimestre de 2020. se encuentra en un sector tranquilo con áreas verdes cercano a supermercados colegios strip center farmacias mall plaza norte. el departamento tiene living comedor con salida a la terraza cocina independiente full equipada 3 dormitorios el principal en suite con salida a la terraza del dormitorio 2 baños 1 estacionamiento y 1 bodega. el edificio tiene piscina sala multiuso kitchenette quincho estacionamiento de visitas bicicleteros áreas verdes. contactar a carmen mardones 9967751153 o rossella cano 992582381 características propiedad despensa hall cocina amoblada cocina equipada portón automático características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas piscina portón eléctrico quincho sala de eventos estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","11-05-2020","Aparment","...","126 m²","3","2","2.0","5.500 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606660-hermosa-vista-desde-camino-de-cintura-uda#position=37&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción amplio departamento. muy bien mantenido. todo el depto con piso flotante. 3 amplios dormitorios 2 baños completos living comedor amplia cocina y muy iluminada y gran terraza compartida entre living y dormitorio principal. espacios comunes muy bien cuidados áreas verdes juegos infantiles piscina estacionamiento de visitas y sala de eventos seguridad 7/24 terminaciones piso baños: cerámica piso dormitorios: piso flotante suministros agua caliente: caldera calefacción: caldera características propiedad despensa cocina amoblada cocina equipada características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles piscina portón eléctrico sala de eventos gastos gastos comunes: $ 82.000 otros suministros internet señal satelital teléfono tv cable wi-fi estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","04-06-2020","Aparment","...","110.11 m²","3","2","2.0","5.500 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5645803-increible-departamento-colegio-sfjh-como-nuevo-ga-uda#position=22&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción dentro de condominio; piscina; juegos infantiles; areas verdes. hall de entrada; living y comedor piso flotante; terraza con una linda vista a la piscina del condominio; cocina amplia con muebles en ambos lados equipada; comedor de diario; loggia; dos dormitorios con closet; sala de estar; baño completo; dormitorio principal en suite con closet; terraza . ventanas termopanel. dos estacionamiento descubiertos. una bodega. estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","25-01-2020","Aparment","...","149 m²","3","2","1.0","5.790 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5384441-rinconada-el-salto-800-departamento-10-uda#position=7&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","descripción lindo departamento  magnífica vista  y excelente precio llamar al 953565515 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","09-06-2020","Aparment","...","115 m²","3","2","1.0","138.000.000 $","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5656734-pedro-fontovasanta-isabel-uda#position=19&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción lindo departamento muy iluminado nororiente. hall de entrada living comedor con salida a terraza amplia y larga cocina con logia y muebles con cubierta de granito encímela conexión a lavavajillas y horno eléctrico. tres dormitorios principal en suite con dos baños y salida a terraza. calefacción. agua fría incorporada. un estacionamiento y una bodega. edificio con seguridad 24 horas. piscina quincho grandes áreas verdes para los niños. salón de eventos. estacionamiento de visitas. frente a supermercado y servicios. terminaciones piso baños: cerámica piso dormitorios: alfombra características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles piscina quincho sala de eventos gastos contribuciones: $ 120.000 gastos comunes: $ 130.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","21-05-2020","Aparment","...","147 m²","3","3","2.0","6.800 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5623915-camino-de-cintura-8030-departamento-702-uda#position=13&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","descripción amplio departamento con la mejor vista al valle de santiago. 3 dormitorios. 3 baños. terraza con pasto sintético. walking closet piscinas quinchos para asado vende su dueño."
"portal inmobiliario","Huechuraba","16-06-2020","Aparment","...","100 m²","3","2","1.0","5.100 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5667741-vende-exclusivo-pedro-fontova-corredora-excelente-estado-mejor-sector-uda#position=13&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción excelente departamento!!! excelente estado!!! cercano a colegio comercio y movilización!!! no dejar de ver!!!! departamento: hall de entrada con piso flotante living comedor juntos con salida a terraza. puerta vidriada de acceso a dormitorios. home office con piso flotante.tres dormitorios principal en suite un baño completo. cocina con comedor de diario amoblada en bases y muros equipada con encimera horno y campana. logia. un estacionamiento y una bodega. orientación oriente!!!! el condominio cuenta con piscina salón de eventos!! estacionamientos para visitas!!! seguridad 24/7 características propiedad comedor de diario escritorio hall loggia cocina amoblada cocina equipada portón automático características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas piscina portón eléctrico sala de eventos gastos gastos comunes: $ 90.000 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","05-06-2020","Aparment","...","100.49 m²","3","2","1.0","4.350 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5649478-amplio-departamento-en-el-mejor-sector-de-huechuraba-y-con-una-hermosa-vista-uda#position=21&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción departamento en exclusivo barrio residencial distribución: hall de acceso  living comedor  cocina amoblada y equipada  loggia  3 dormitorios ( principal en suite) con walk in closet  2 baños ( uno en suite). condominio cuenta con piscina áreas verdes acceso controlados seguridad 24/7 quincho sala multiuso bicicletero juegos infantiles cuenta con 1 estacionamiento y 1 bodega. coordinar visitas con tatiana vergara a tatiana.vergara@aicn.cl ó al +56994990865 estacionamientos y bodegas estacionamientos: 1 bodegas: 1"
"portal inmobiliario","Huechuraba","18-05-2020","Aparment","...","115 m²","3","2","1.0","5.468 UF","https://www.portalinmobiliario.com/MLC-527810912-departamento-en-huechuraba-_JM#position=32&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción departamento en excelente estado con orientación norponiente amplio living comedor con terraza con hermosa vista despejada. cocina separada en excelente estado con encimera a gas de 04 platosárea de loggia grande se conecta con dormitorio numero 3 con baño y closet. dormitorio 2 con amplio closet baño común a estos. dormitorio suite con área de walking closet y terraza y baño. calefacción por radiador g.c aprox 130.000. condominio de tres torres con áreas comunes piscina cancha de usos múltiples y quincho. excelente conectividad a vespucio norte y estación los libertadores. a minutos y excelente ubicación de colegios linconl grace y boston college."
"portal inmobiliario","Huechuraba","11-05-2020","Aparment","...","100 m²","3","3","2.0","4.700 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5605156-pedro-fontova-7150-uda#position=40&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción departamento 3 dormitorios  3 baños 2 estacionamientos tandem 1 bodega . finas terminaciones edificio cuenta con sala de eventos piscina gym  areas verdes seguridad 24/7 vista increible  despejada.orientación norponiente. cercano a colegios centros comercialessupermercados farmacias. no dudes en visitar contacto nathalie caceres +569 98050884 terminaciones piso baños: baldosa piso dormitorios: piso flotante características propiedad alarma despensa reja en ventanas terraza con malla cocina amoblada cocina equipada portón automático características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico sala de eventos sala de juegos estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","15-04-2020","Aparment","...","125 m²","3","2","2.0","6.000 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5560352-camino-de-cintura-1409-uda#position=46&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción excelente departamento con vista al valle de huechuraba. living / comedor amplios con puerta de acceso con salida a terraza. dormitorio principal en suite con salida a terraza  tres amplios dormitorios dos baños completos. amplia cocina con comedor de diario amoblada y equipada  cubiertas en granito. logia. dos estacionamientos una bodega todo depto. con piso flotante edificio cuenta con accesos controlados 24/7 piscina quinchos gimnasio sala multiuso juegos para niños estacionamientos de visitas. cercano a colegios supermercados y servicios varios. gasto comun $110.000.- aproximadamente contribuciones $93.000.- visitas a través de esta corredora. estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","13-04-2020","Aparment","...","140 m²","3","3","2.0","5.900 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5550699-remodelado-y-muy-amplio-uda#position=50&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción excelente ubicación residencial cercana a supermercados locales comerciales colegios locomocion el condominio cuenta con destacadas y amplias áreas verdes conserjería las 24 hs.juegos infantiles quinchos salas de evento piscinas características: hall de entrada cocina amoblada y equipada con mesones en granito logia gran living comedor ampliados hacia las terrazas tres dormitorios dos de ellos en suite con amplio w.c. tercer dormitorio y tercer baño te asesoramos con tu crédito hipotecario!!! 100-045 estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","18-04-2020","Aparment","...","150 m²","4","3","2.0","6.850 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5565286-hermoso-departamento-con-linda-vista-dn-uda#position=45&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción lindo departamento en sector exclusivo. maravillosa vista. hall entrada living comedor  terraza dormitorio principal en suite con clóset y walk in closet cocina amoblada y equipada comedor de diario y loggia baño de visitas escritorio dos dormitorios y baño completo el condominio cuenta con piscina; quincho; salas multiusos; club house. se incluye en la venta un estacionamiento tandem (doble) y una bodega. características propiedad comedor de diario hall cocina amoblada cocina equipada características comunidad accesos controlados citófono estacionamiento de visitas piscina sala de eventos estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
"portal inmobiliario","Huechuraba","29-05-2020","Aparment","...","107 m²","3","3","2.0","4.400 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5637620-pedro-fontova-alberto-undurraga-uda#position=25&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","descripción ¡¡cómodo y amplio departamento con dos amplias terrazas y privilegiada vista al valle!! cercano a áreas verdes colegios restaurantes strip center y múltiples servicios. hall de entrada living comedor terraza cocina amoblada y equipada con horno eléctrico encimera a gas y espacio para lavavajillas loggia dormitorio principal en suite con walking closet y salida a segunda terraza dormitorio de niño con salida a terraza 3er dormitorio con espacio para una cama de plaza y 1/2 y en suite con su closet correspondiente. 2 estacionamientos en tandem + bodega g.c $130.000 agua caliente incluída calefacción central por radiadores contribuciones depto $80.000 trimestral áreas comunes: piscinaquinchos cancha de tenis amplias áreas verdes seguridad y accesos controlados 24/7 estacionamientos de visita. características propiedad loggia cocina amoblada cocina equipada portón automático características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas piscina portón eléctrico quincho otros suministros internet señal satelital teléfono tv cable wi-fi estacionamientos y bodegas estacionamientos: 2 bodegas: 1"
