Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"chile propiedades","Santiago","TBD","House","TBD","272 m²","4","1","TBD","6.400,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-alacalufes-1004/3711760","INCREIBLE OPORTUNIDAD en la Florida barrio residencial. Vendo propiedad de 272 mts2 (aprox 21mtsx14mts) perfecta para renovar y/o construir el proyecto que estime conveniente (interesados pregunten por el CIP). Cuenta con paradas de micros cercanas a 30 y 100mts paso de colectivos cercano a metro Rojas magallanes y Vicente valdes (tambien proximo a nuevo metro en Rojas magallanes con Av la florida a solo 200 mts) gran variedad de Colegios y liceosjardines infantiles en los alrededores supermercados (Lider Lider express Santa Isabel Mayorista 10) banco estado banco de Chile Banco santander BCI Scotiabanck Farmacia Ahumada Salcobrand Cruz verde Centros medicos como consultorios hospitales y centros de urgencia y veterinarias Petrobras y Copec en av la florida a 5 minutos caminando de Mall y restaurantes Cine y comisaria verdulerias a menos de 10-5 minutos de cajon del maipo en vehiculo y autopistas cerro panul entre otros servicios. EL VALOR METRO CUADRADO EN EL SECTOR ES DE 565UF A 58UF EL MT2 NOSOTROS LA TENEMOS EN APROX 236UF MT2."
"chile propiedades","Santiago","TBD","House","TBD","500 m²","3","2","TBD","5.680,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/club-house-ayres-de-chicureo/3582970","Casa 1 Piso 3 Dormitorios Principal en Suite 2 Baños Estar Living Comedor Cocina Tradicional Equipada Antejardín 2 Estacionamientos Quincho Bodega Acceso exclusivo a Laguna Conectividad Establecimientos Educacionales Establecimientos Comerciales Servicios 110 M2 Superficie Construida 500 M2 Superficie Terreno"
"chile propiedades","Santiago","TBD","House","TBD","125 m²","3","3","TBD","Santiago, Puerta de Vera","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/puerta-de-vera/2331221","Casa Comercial con 2 Locales Se emplaza en sector comercial frente a La Vega Poniente. Posee uso habitacional y comercial (2 Locales uno se usa como comida al paso y el otro como Bodega). La parte trasera se ocupa como vivienda y Bodega. 222 mts2 aprox. Terreno 125 mts2 Construidos Estar/Comedor 3 Dormitorios 3 Baños 1 Cocina 1 Bodega. Rol de la propiedad es 1011-26 de Santiago."
"chile propiedades","Santiago","TBD","House","TBD","152 m²","3","2","TBD","170.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/tocornalhospital-clinico-san-borja/3703221","46154. Cómoda Casa pareada de 1 piso con doble entrada por calle y pasaje cerrado. Cuenta con living comedor con salida a patio de luz cocina amoblada 3 dormitorios principal en suite. 2 baños. Pisos flotante y cerámicos 2 calefont alcantarillado propio. 1 estacionamiento en garaje. Contribuciones $ 100.000 cuota trimestral. Ubicada en tranquilo y consolidado sector de Santiago con accesos en su entorno inmediato a comercio centros de salud supermercados restaurantes colegios locomoción pública y metro Av.Matta. Metraje de la propiedad entregado por propietario (sujeto a confirmación)."
"chile propiedades","Santiago","TBD","House","TBD","174 m²","5","2","TBD","6.100,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/mattacarmen/3598641","wwww.procasa.cl VENDE AMPLIA Y ACOGEDORA CASA EN BARRIO TRANQUILO DE SANTIAGO Matta Sur Posee la siguiente distribución interior 3 dormitorios amplios y un baño living comedor y cocina equipada con horno y campana encimera vitrocerámica. En el exterior cuenta además con 2 dormitorios y un baño excelente patio loggia y bodega. Está muy bien mantenida se rehicieron los baños y cocina se reemplazó la red de agua potable red eléctrica y cubierta metálica nueva. Ventanas y puertas originales de raulí piso de madera original. No tiene estacionamiento sin embargo tiene la posibilidad de arrendar. DISPONIBLE A CONTAR DEL SEGUNDO SEMESTRE DEL AÑO. AGENDE SU VISITA!"
"chile propiedades","Santiago","TBD","House","TBD","327 m²","4","3","TBD","6.700,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-el-rodeo-1135/3015301","¡¡¡¡GRAN OPORTUNIDAD!!!! - SE VENDE CASA CONDOMINIO LOMAS DE CHICAUMA Hermosa casa aislada accesos controlados 24/7 cámaras de seguridad 4 Dormitorios y 3 Baños Cocina full equipada con comedor de diario Terraza Quincho piscina estacionamiento para 4 vehículos Excelente conectividad privacidad y tranquilidad además cerca de supermercados centros comerciales colegios (PUMAHUE) jardines infantiles y mall. Metros Cuadrados Metros Construidos: 137 metros ^2. Metros Terreno: 327 metros ^2. Metros Terraza: 35 metros ^2. Terminaciones Piso baños: Cerámicos. Piso Living - Comedor: Porcelanato. Dormitorios: Piso Flotante y Alfombra. Características propiedad Muy bien mantenida patio con terraza piscina quincho y jardines formados 4 estacionamiento dormitorio matrimonial en suite baños con doble vanitorio ventanas de termopanel. Otros suministros internet teléfono tv cable wi-fi Gastos Comunes $ 55.000 Contribuciones $ 103.000. Precio: UF 6.700. ¡¡¡NO deje de visitar¡¡¡ www.lodgepropiedades.cl Contáctanos: Carlos Miranda: +569 75894834. Paulina Montt: +569 96761295. Email: contacto@lodgepropiedades.cl"
"chile propiedades","Santiago","TBD","House","TBD","128 m²","3","2","TBD","132.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-ministros/3925201","Casa de construcción solida  ubicada en sector residencial muy buena accesibilidad Cuenta con dos departamentos interiores con un canon de arriendo de $ 450.000.- Con la siguiente distribución: Living y comedor agradable espacio Cocina amoblada céramicas en muro y piso en buena conservación 2 baños 3 Dormitorios Patio posterior con entrada para un vehículo. Departamentos en segundo piso  cada uno cuenta con cocina baño y un dormitorio. Cercana a Metro Las Parcelas supermercado plazas y comercio. Aceptamos ofertas al valor publicado. Vende Good Propiedades Ltda . Correo: contacto@goodpropiedades.cl"
"chile propiedades","Santiago","TBD","House","TBD","189 m²","3","3","TBD","119.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/juan-de-dios-malebran-avenida-san-carlos/3927572","Casa modelo sevilla con gran terreno excelente ubicación cercana a supermercado centros comerciales Colegio Alicante del Sol y locomoción a la puerta. Cuenta con 3 dormitorios 3 baños y sala de estar. Oportunidad única entre otras ofertas de tener amplio terreno para disfrutar en familia."
"chile propiedades","Santiago","TBD","House","TBD","115 m²","3","3","TBD","4.980,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/alberto-undurraga-1489/3737864","- Casa Aislada - Casa 8400 m2 - Terreno de 115 00 m2 - 3 dormitorios alfombrados principal en suite con walk in closet - 2 baños completos más un baño de vistas - Baño y cocina con cerámica - Living y comedor con piso flotante fotolaminado - Cocina completamente amoblada y equipada con horno campana y encimera - Family room No incluye comedor de diario - Ventana de aluminio - Quincho - Terraza - Mini-bodega"
"chile propiedades","Santiago","TBD","House","TBD","189 m²","4","3","TBD","6.100,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/zaragoza-311/3648390","Casa Granada: 3 pisos; 4 dormitorios principal en suite; 3 baños; 2 salas de estar; living hall y comedor separados; 2 amplias logias; 2 parking; piscina 3.6 x 5.2 mts c/ cascada foco y privacidad visual calefacción central Bosca calefon automático; cerco eléctrico perimetral; quincho; casa de muñecas o mascotas sólida; reja artística forjada patios; mueble rústico madera de durmientes living; muebles oficina estar 3er piso; cocina amoblada campana horno y encimera. Micro barrio c/ portón automático. Silencioso vecinos organizados sin gasto común. Plena seguridad colinda a fundo Lo Campino (sensación campestre y tranquilidad). Mejor oferta del Valle. Venta directa sin comisión. Valor tasación: 6100 UF. OPORTUNIDAD: Por situación país oímos ofertas dese 5100 UF."
"chile propiedades","Huechuraba","TBD","Aparment","TBD","138 m²","3","3","TBD","Huechuraba, Pedro Fontova","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/departamento/pedro-fontova/3504887","ID 26524 Excelente Departamento en un Condominio sin ruidos externos!!!! Condominio con dos torrres de 7 pisos  dos departamentos por piso en construcción salida a Cuidad Empresarial lista fin de semestre Contactar a Cristina Alarcón mail cristina@vivaqui.com whatsapp + 569 9 872 9899 Hall amplio luminoso con piso de mármol con puerta de doble hoja dividida en 8 Ventanitas rectangulares al ingreso del Living Y comedor amplios con salida a la terraza  la cual tiene 16 metros cuadrados y esta cerrada con vilalibre plegable o desmontable linda vista de Santiago  piso Piedra Pizarra Cocina amplia con comedor diario amplia con cubierta granito  piso porcelanato loggia amplia con malla Baño Visita ciego piso porcelanato Dos dormitorios amplios con piso Flotante color café aleman Baño Completo Ciego piso porcelanto Suite muy amplia con vista Walking closet y baño amplio con Ventana 1 Estacionamiento 1 Bodega de 3x3 con repisas Externo Piscina para niños y adultos Sala Eventos Gimnasio Areas Verdes Baño o camarín sector piscina Plaza Juegos Infantiles 6 quinchos cada uno con lavaplatos parrilla  completos."
"chile propiedades","Huechuraba","TBD","Aparment","TBD","149 m²","4","3","TBD","Huechuraba, San clemente/camino de cintura","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/departamento/san-clementecamino-de-cintura/3462891","www.procasa.cl CÓDIGO: 43975 MAURICIO PINO PROPIEDADES VENDE AMPLIO DEPARTAMENTO EN EXCLUSIVO CONDOMINIO EN HUECHURABA 4 dormitorios 3 baños 1 estacionamiento en tandem y una amplia bodega. Sector muy tranquilo con una vista despejada y envidiable hacia el valle de Huechuraba. Excelente conectividad a Pedro Fontova cercano a Colegios y Jardines Infantiles. El Condominio cuenta con Piscina Quinchos y Sala de eventos. El departamento esta distribuido en un amplio Living comedor con salida a una amplia terraza con una espectacular vista gran cocina con comedor de diario y conectada a una amplia logia con iluminación natural. En la otra ala del departamento se encuentran los dormitorios principal en suite con un amplio walk in closet otros dos dormitorios donde entran camas de 2 plazas y un tercer dormitorio de servicio con dos entradas una por la cocina y otra por el pasillo principal. Gastos comunes de $130.000 y contribuciones de $178.000. No deje de visitar."
"chile propiedades","Huechuraba","TBD","House","TBD","220 m²","4","3","TBD","6.700,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/av-el-sauce-con-pedro-fontova/3921015","CASA CON PISCINA Se vende casa dentro de condominio en sector seguro y tranquilo en la comuna de Huechuraba. Cercano a supermercados Strep Center farmacias colegios Mall Plaza Norte Autopista Vespucio Norte. Casa de 2 pisos construida el año 2012 Primer Piso: Hall de entrada Sala de estar (escritorio o dormitorio) living baño de visita comedor con salida al patio con piscina amplia cocina con comedor diario loggia y bodega Segundo piso : 3 habitaciones  dormitorio principal con baño y walking closet y un segundo baño en el pasillo. dos dormitorios amplios con closet. Estacionamiento descubierto para 2 vehículos. Patio trasero con gran piscina y terraza. Contactar a Walter Kraemer 56 9 45518590 Ganas Millas Latam Pass al comprar con Home Solutions condiciones en http://www.homesolutionschile.cl/millas.aspx"
"chile propiedades","Huechuraba","TBD","House","TBD","280 m²","3","3","TBD","159.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/av-santa-martael-sauce/3407496","Casa de 2 pisos ubicada en pasaje cerrado con portón automático amplio patio delantero que daría una capacidad para estacionar 5 autos . Patio trasero con terraza techada y quincho. primer piso : Living comedor juntos  baño de vista  cocina independiente amoblada y equipada  amplia loggia. Dormitorio principal en suite . Segundo piso : sala de estar  2 dormitorios y un baño completo con luz natural Excelente oportunidad !"
"chile propiedades","Huechuraba","TBD","House","TBD","127 m²","4","3","TBD","6.600,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/altos-del-carmen/2729465","Linda y amplia CASA AISLADA dentro de uno de los condominios más cotizados de Huechuraba por su gran seguridad al tener doble acceso y amplio parque dotado de canchas juegos infantiles y gimnasio con Servicio ADT incluido en bajos gastos comunes Primer Piso: Hall de distribución con piso cerámico. Living y comedor juntos ambos con piso flotante aire acondicionado. Dormitorio principal en suite con walk in -closet baño de visita. Cocina amoblada en bases y muros servicio con piso flotante logia techada. Segundo Piso: Subida escala con piso flotante dos dormitorios amplio estar con terraza todo el segundo piso con piso flotante baño completo aire acondicionado. Jardín formado amplia terraza techada piscina estacionamiento para dos autos techado bodega oficina o pieza exterior con aire acondicionado (5x3.5) quincho riego automático. Orientación Oriente. Calefacción con caldera y radiadores VENDE CF PROPIEDADES :Contacto: Claudia Forero"
"chile propiedades","Huechuraba","TBD","House","TBD","240 m²","3","3","TBD","5.600,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova/3504926","ID 26.532. ACOGEDORA CASA EN CONDOMINIO HUECHURABA SECTOR PEDRO FONTOVA cercana a centros comerciales. Contactar a Juan Luis Izquierdo + 56 992185805 mail jli@vivaqui.com Distribución Primer Piso: Hall de entrada dormitorio principal en suite con walk in closet baño Living y comedor separados cocina con logia pieza y baño de servicio. Segundo Piso: 2 dormitorios con baño sala de estar Jardin formado con terraza. Estacionamiento"
"chile propiedades","Huechuraba","TBD","House","TBD","220 m²","4","3","TBD","5.950,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/del-estero-7556/3637158","Se vende hermosa casa en Condominio muy seguro en sector residencial consolidado a pasos de Colegios supermercados y servicios. Primer piso: Hall de acceso amplio living comedor con piso flotante y ventanales al jardín. Cocina amoblada y equipada con comedor de diario y salida a logia techada. Cuarto dormitorio o escritorio con piso flotante y baño completo. Segundo Piso: Dormitorio principal con piso flotante muy amplio y luminoso cuenta con baño en suite con vanitorio en mármol doble walk in closet. Sala de estar y segundo dormitorio amplio con closet. Tercer piso: con piso flotante Dos amplios dormitorios y un baño completo. Exteriores: Antejardín estacionamiento. Patio trasero con terraza techada"
"chile propiedades","Huechuraba","TBD","House","TBD","206 m²","4","3","TBD","6.250,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/camino-el-roble-1783/3413920","En Condominio Los Ceibos ubicado en Av. El Roble en Huechuraba se encuentra esta cómoda casa con piscina!!! Distribución Primer piso Recibidor Living Comedor con conexión a cocina y Logia Dormitorio o escritorio Baño de visitas Segundo piso Dormitorio en Suite (Baño Completo) Dos dormitorios con Closet. Baño completo. Exterior Piscina con cascada Quincho Terraza Techada Jardineras exteriores. Condominio: Lindo condominio en Avenida el Roble 1783 con accesos controlados y lindos jardines. GGCC: $100.000.- Vende: www.behouse.cl"
"chile propiedades","Huechuraba","TBD","House","TBD","169 m²","4","3","TBD","5.833,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/calle-camino-del-roble-n-1790-casa-13-huechuraba/3597126","Casa de liquidación bancaria mas antecedentes llamar a Juan Luis Izquierdo al +569 92185805"
"chile propiedades","Huechuraba","TBD","House","TBD","115 m²","3","3","TBD","5.090,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova-nortesanta-marta-de-huechuraba/3688498","PROCASA CENTRO SANTIAGO (CA) Condominio cercano a colegios supermercados centros comerciales jardines infantiles Mall plaza norte acceso a autopistas cercano a Metro vespucio norte y Metro Los libertadores. Seguridad 24 horas. COD: 45628"
"chile propiedades","Huechuraba","TBD","House","TBD","230 m²","4","3","TBD","6.550,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/camino-de-los-fresnos/2620065","Amplia y muy linda casa de dos pisos como nueva en excelente sector de los fresnos dentro de condominio con seguridad permanente conexión a parada de micros y supermercado a 10 min a pie. Hall de entrada con piso cerámica dormitorio o escritorio con baño completo (ducha). Amplio Living comedor separados con piso flotante. Cocina amoblada y equipada con comedor de diario horno y cocina empotrados. Loggia techada y gran espacio para bodega. Dormitorio de Servicio y baño completo (ducha). Dormitorio Principal en PRIMER PISO en suite con walk in closet mas closet con ventanal hacia jardín. Terraza con pérgola jardín quincho. Lindo pasillo con plantas que bordea la casa por el costado.. En Segundo piso sala de estar y tres dormitorios con clóset y mesa/ escritorio. adherida. Bodega en uno de ellos. . Baño completo. Alfombrado en excelentes condiciones. ORIENTACION NORTE. riego automático Estacionamiento para dos autos cubierto con pérgola de madera. Gastos comunes aprox $89.000 Rollers lámparas y aplics quedan puestos . Se entrega pintada y con limpieza de alfombras. Montos que pueden ser negociables o a descontar"
"chile propiedades","Nunoa","TBD","Aparment","TBD","100 m²","4","2","TBD","Ñuñoa, Jose Pedro Alessandri/Rodrigo de Araya/Nuevo Los Alerces","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/jose-pedro-alessandrirodrigo-de-arayanuevo-los-alerces/3614085","Procasa Araneda & Aguiar (COD. 45222) - Amplio y cómodo departamento en piso bajo de 4 dormitorios y 2 baños sin vecinos a los lados cuenta con luminoso living-comedor juntos y cocina independiente con loggia. Se vende con 1 estacionamiento en superficie. Ubicado en un tercer piso con orientación al Nor-Oriente y con excelente conectividad por la avenida Jose Pedro Alessandri cercano al Metro Estadio Nacional (Línea 6) y con locomoción a la puerta. Sector con colegios comercio bancos restaurantes. GG/CC: $75000. Contribuciones $ 50.000. IDEAL PARA FAMILIAS!"
"chile propiedades","Nunoa","TBD","Aparment","TBD","100 m²","3","2","TBD","160.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/suarez-mujica/3623828","Se vende amplio y acogedor departamento con linda vista despejada sur oriente. Cuenta con 3 dormitorios home oficce living comedor con salida a amplia terraza de 1.25 x 5.40 mts con ventanal Cocina tradicional con logia y lavadora. Cuenta con termopanel 2 estacionamientos y bodega contribuciones 110.000 gastos comunes 75.000 El edificio cuenta con: Sala multiuso Gimnasio Sala de estudio Sala de niños piscina Sala de juego Serguridad 24/7 acceso controlado con control remoto. Acceso peatonal con clave Año de construcción 2015."
"chile propiedades","Nunoa","TBD","Aparment","TBD","102 m²","3","2","TBD","199.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/avenida-sucre/3553641","A pasos del Hospital de Carabineros Lindas vistas departamento en una zona residencial de Ñuñoa con buena conectividad. Edificio de la Constructora "Almagro" Piso: 12 Orientación Nor/oriente Hall de entrada 3 dormitorios 2 baños El dormitorio principal en suite Living - comedor juntos con piso flotante y salida a terraza. Cocina equipada Todas las ventanas con termopanel Calefacción por loza radiante Logia 1 estacionamiento 1 bodega El edificio cuenta con: Piscina 2 Salones de Eventos Gimnasio Lavandería Accesos controlados las 24 hrs. Cámaras de seguridad Buena conectividada pasos de Antonio Varas y de Manuel Montt. Al lado del Hospital de Carabineros En la esquina un Strip Center"
"chile propiedades","Nunoa","TBD","Aparment","TBD","100 m²","4","2","TBD","115.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/socrates-con-pericles/3529772","Se vende amplio departamento de 100 metros muy bien ubicado en Villa Olimpica. Cuenta con 4 dormitorios uno en el primer piso y los otros tres en el segundo piso. Living comedor con acceso a balcón cocina americana amoblada con cocina a gas con conexión a lavadora y calefón 2 baños. Muy luminoso y con hermosas terminaciones recién remodelado está listo para ser habitado. Cuenta con cortinas tipo roller en todas las ventanas. Se encuentra en un cuarto piso. Gastos comunes de 25.000 no paga contribuciones y cuenta con estacionamiento de uso comunitario. a pasos de Unimarc de Villa Olímpica. Contactar a Carlos Rivera al fono 946739706 Vende Su Casa Gestión Inmobiliaria Precio Conversable"
"chile propiedades","Nunoa","TBD","Aparment","TBD","100 m²","3","2","TBD","Ñuñoa, Av. Irarrazaval / los cerezos/alcalde jorge monckeberg","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/av-irarrazaval-los-cerezosalcalde-jorge-monckeberg/2364932","www.procasa.cl Código:34089 MAURICIO PINO PROPIEDADES VENDE Amplio Departamento con ESTACIONAMIENTO Y BODEGA en excelente sector de Ñuñoa a pasos del Metro Villa Frei ubicado en un piso 16 con vista norte despejada. Cuenta con 3 dormitorios principal en suite con terraza 2 baños cocina equipada full electrica separada y con loggia. Living-comedor con terraza. Piso flotante y cerámico. Condominio con piscina quincho gimnasio sala de eventos estacionamientos de visita acceso controlado y conserje 24/7. Excelente conectividad a vías principales locomoción a la puerta a una cuadra de la estación de Metro Villa Frei. Cercano a colegios supermercados farmacias y gran variedad de comercios. Contribuciones $103.000.- Gastos comunes $100.000.-"
"chile propiedades","Nunoa","TBD","Aparment","TBD","100 m²","3","2","TBD","Ñuñoa, Holanda esquina Simón Bolívar, Ñuñoa","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/holanda-esquina-simon-bolivar-nunoa/3915085","Vendo VISTA CORDILLERA DESPEJADA FRENTE A UNA PLAZA sector muy tranquilo Impecable recién pintado piso flotante nuevo termo panel en todas las ventanas piso 3 cocina y logia tradicional remodelada con porcelanato en piso y paredes encimera y horno eléctrico depto. todo eléctrico 3 dormitorios 2 baños 1 estacionamiento y bodega amplia calefacción loza radiante Gastos comunes $100.000 base Edificio cuenta con jardín quincho terraza piscina gimnasio salón de computación muchos estacionamientos de visita. coordinar visita info@piren.cl o wsp +569 77524648"
"chile propiedades","Nunoa","TBD","Aparment","TBD","100 m²","3","2","TBD","Ñuñoa, Duble Almeyda/Eduardo Castillo Velasco","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/duble-almeydaeduardo-castillo-velasco/2879951","Vendo Hermoso amplio y cómodo departamento con una amplia terraza ubicado en un piso 1 cercano a Plaza Ñuñoa. Distribuido en 3 amplios dormitorios con closet 2 baños y cocina independiente con loggia. Sin Estacionamiento. Cuenta con excelente conectividad ideal para familia. Cercano a colegio Manuel de Salas restaurantes locales comerciales Mall Plaza Egaña y Portal Ñuñoa. A pasos del metro Chile España Avenida Irarrázabal y Macul bancos supermercados y centro médico. Contribuciones de 90.000 aproximadamente. Incluye bodega. Posibilidad de arrendar un puesto de estacionamiento. NO DEJE DE VISITARLO!!!"
"chile propiedades","Nunoa","TBD","Aparment","TBD","100 m²","3","2","TBD","Ñuñoa, Suecia/ Holanda","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/suecia-holanda/3742253","Departamento en venta en Ñuñoa. EXCELENTE OPORTUNIDAD en el mejor sector de Ñuñoa cercano a bancos comercios colegio campus oriente UC. Para visita coordinar con Waleska Baricic 569 9369 49 50. Mail: waleska@catabrochet.cl Hall de entrada 3 dormitorios 1 en suite con walk in closet 2 baños orientación Sur-oriente ventanas de aluminio calefacción central cocina con encimera horno eléctrico comedor de diario logia balcones cerrados piso flotante alarma circuito cerrado de televisión año 2009 1 estacionamiento 1 bodega El edificio cuenta con: Accesos controlados las 24 horas piscina sala multiuso sala de juegos lavandería quincho gimnasio."
"chile propiedades","Nunoa","TBD","Aparment","TBD","108 m²","3","2","TBD","Ñuñoa, Dublé Almeyda","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/duble-almeyda/3606934","Estupendo departamento ubicado en piso 2 sector Duble Almeyda 90/10 mts. Coordinar visitas con Cata +569 92757915 gerente@catabrochet.cl Hall de entrada living y comedor juntos con salida a la terraza 3 dormitorios (principal en suite) 2 baños cocina tradicional amoblada logia dormitorio y baño de servicio. Gasto comunes $ 160.000 Contribuciones $ 284.502 1 estacionamiento 1 bodega"
"chile propiedades","Nunoa","TBD","Aparment","TBD","120 m²","3","3","TBD","Ñuñoa, Luminoso y Amplio  Dpto. Cercano a Plaza Ñuñoa","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/luminoso-y-amplio-dpto-cercano-a-plaza-nunoa/3760560","Luminoso Dpto a pasos de Plaza Ñuñoa - 3 dormitorios principal en suite y walk in closet - 3 baños - Terraza - Piso flotante - Amplia cocina cerrada con comedor de diario y logia - 4 Dptos. Por piso - Orientación Oriente - 2 Estacionamientos - 1 Bodega El edificio cuenta con: - Piscina - Ascensores - Sala Multiuso con cocina - Gimnasio - Areas Verdes - Juegos para niños. www.InviertePropiedades.com Contacto Reservas y Más Información: www.inviertepropiedades.com/properties/luminoso-y-amplio-dpto-cercano-a-plaza-nunoa-nunoa-region-metropolitana Invierte Propiedades Código: 3003 Nombre del Ejecutivo: Nicole Teran Telefono Ejecutivo: 977795089"
"chile propiedades","Nunoa","TBD","Aparment","TBD","110 m²","3","2","TBD","Ñuñoa, Metro Villa Frei/Simon Bolivar/Diagonal Ote","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/metro-villa-freisimon-bolivardiagonal-ote/1984360","Procasa Araneda & Aguiar - Cod 28058) Amplio departamento de 3 dormitorios y 2 baños. Ubicado en tranquilo sector de calles arboladas con excelente conectividad al resto de la ciudad por avenidas Simon Bolivar Diagonal Oriente y Montenegro. Se distribuye en dormitorio principal con 1 baño en suite walk-in closet 2 dormitorios amplios 1 baño completo luminoso living-comedor junto cocina independiente loggia y terraza de vista despejada al Norte. Se vende con 1 estacionamiento en superficie y 1 bodega en subterráneo. Edificio con hermosas áreas verdes y en sus alrededores cuenta con destacados colegios supermercados restaurantes y comercios de barrio."
"chile propiedades","Nunoa","TBD","Aparment","TBD","140 m²","4","3","TBD","175.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/duble-almeyda-3260/2944779","Departamento duplex que consta en el primer piso de: -Living comedor separado -2 Dormitorios uno en suite. -2 baños -Cocina Amoblada -Loggia -Terraza Segundo piso: -Amplia sala de estar -2 dormitorios -1 baño Incluye 1 estacionamiento techado. Cerca de centros comerciales bancos farmacias locomoción colectiva y linea de metro 3 Chile España (a una cuadra)."
"chile propiedades","Nunoa","TBD","Aparment","TBD","100 m²","3","2","TBD","Ñuñoa, Suecia/ Holanda","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/departamento/suecia-holanda/3771304","Departamento en venta en Ñuñoa. EXCELENTE OPORTUNIDAD en el mejor sector de Ñuñoa cercano a bancos comercios colegio campus oriente UC. Para visita coordinar con Waleska Baricic 569 9369 49 50. Mail: waleska@catabrochet.cl Hall de entrada 3 dormitorios 1 en suite con walk in closet 2 baños orientación Sur-oriente ventanas de aluminio calefacción central cocina con encimera horno eléctrico comedor de diario logia balcones cerrados piso flotante alarma circuito cerrado de televisión año 2009 1 estacionamiento 1 bodega El edificio cuenta con: Accesos controlados las 24 horas piscina sala multiuso sala de juegos lavandería quincho gimnasio."
"chile propiedades","Nunoa","TBD","House","TBD","200 m²","3","1","TBD","140.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/pichidangui-1903/3534976","Casa villa los alerces comuna de ñuñoa  construccion solida en ladrillo consta 3 habitaciones  1 baño  amplio living comedor  cocina  amplio patio  cercana a rodrigo de araya precio con respaldo tasacion bancaria"
"chile propiedades","Nunoa","TBD","House","TBD","180 m²","3","1","TBD","6.650,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/las-palmeras/3739142","Casa solida en pasaje seguro y cerrado con 3 dormitorios y 1 baño más una pieza independiente con baño (Cuarta pieza y Segundo baño) estacionamiento al costado de la casa para 2 vehículos y con mucho espacio disponible para remodelar. A 1 cuadra de mall Plaza Ñuñoa y 5 minutos de las líneas 3 y 6 del metro. Ideal para VIVIR o como INVERSION Para agendar visitas contactar a: Gestor Inmobiliario Sinarco Ltda. Manuel Muñoz Teléfono +56 9 9309 0199"
