Unnamed: 0,PriceUnit,Price,item,link,fld0,fld1,fld2,fld3,fld4,fld5,Description,PropertyState,PublishedDate,Title,Section,Models
274,UF,2.450,UF 2.450,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5762578-tucapel-jimenez-uda#position=45&type=item&tracking_id=b04b6633-6d03-41e1-ab17-2196216fb05d,"Superficie total
34 m²","Superficie útil
34 m²","Dormitorios
1","Baños
1",,,"Descripción
Loreto vende directamente su departamento en Tucapel Jimenez
Compra tu departamento con Isbast.com, sin comisiones de corredor.

Moderno departamento, a pasos de las estaciones del Metro Linea 1 Los Héroes y Moneda; cuenta con 34 m2 construidos, Cuenta con 1 dormitorios y 1 baño.
Su distribución contempla cocina americana, totalmente equipada con mesones de madera y encimera eléctrica, la cual está integrada con el living. Se caracteriza por tener un estilo contemporáneo.
Es importante señalar que la propiedad tiene orientación oriente, en el piso 17, lo cual permite destacar una vista privilegiada.
El edificio cuenta con todas las comodidades para hacer tu vida más fácil y cómoda, posee:
•Sala de eventos
•Bicicleteros
•Zonas de reciclaje
•Quinchos•piscina
Lavandería
En el entorno se encuentran supermercado Lider, Banco Santander y Banco Estado, Farmacia Ahumada, Restaurante Los Vikingos, bencinera Shell, Universidad de Chile lo que se traduce en una excelente ubicación; cabe señalar que tiene diversidad de restaurantes, minimarkets, lo que permite tener fácil acceso a todos estos servicios.

Sobre nosotros:
Isbast.com es la plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda vender su propiedad sin contratar a un corredor de propiedades. Es por esto que el comprador no pagará comisiones excesivas, y el valor de la propiedad está ajustando al precio de mercado.",...,07-08-2020,"Tucapel Jimenez, Barrio Brasil, Santiago","Volver al listado
...
...
...
RM (Metropolitana)
Santiago
Barrio Brasil
Compartir
Imprimir PDF",
275,UF,2.180,UF 2.180,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5762577-tucapel-jimenez-uda#position=46&type=item&tracking_id=b04b6633-6d03-41e1-ab17-2196216fb05d,"Superficie total
27 m²","Superficie útil
27 m²","Dormitorios
1","Baños
1",,,"Descripción
Loreto vende directamente su departamento en Tucapel Jimenez.
Compra tu departamento con Isbast.com, sin comisiones de corredor.
 
Moderno departamento,  a pasos de las estaciones del Metro Linea 1 Los Héroes y Moneda; cuenta con 27 m2 construidos, tipo estudio con baño con bodega.
Su distribución contempla cocina americana, totalmente equipada con mesones de madera  y encimera eléctrica, la cual está integrada  con el living. Se caracteriza por tener un estilo contemporáneo. 
Es importante señalar que la propiedad tiene orientación oriente, en el piso 22, lo cual permite destacar una vista privilegiada. 
El edificio cuenta con todas las comodidades  para hacer tu vida más fácil y cómoda, posee: 
•Sala de eventos
•Bicicleteros
•Zonas de reciclaje
•      piscina
•Lavandería
En el entorno se encuentran  supermercado Lider, Banco Santander y Banco Estado, Farmacia Ahumada, Restaurante Los Vikingos, bencinera Shell, Universidad de Chile  lo que se traduce en una excelente ubicación; cabe señalar que tiene diversidad de restaurantes, minimarkets, lo que permite tener fácil acceso a todos estos  servicios.

Sobre nosotros:
Isbast.com es la plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda vender su propiedad sin contratar a un corredor de propiedades. Es por esto que el comprador no pagará comisiones excesivas, y el valor de la propiedad está ajustando al precio de mercado.",...,07-08-2020,"Tucapel Jimenez, Barrio Brasil, Santiago","Volver al listado
...
...
...
RM (Metropolitana)
Santiago
Barrio Brasil
Compartir
Imprimir PDF",
276,UF,3.300,UF 3.300,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5762574-excelente-ubicacion-marcoleta-y-portugal-uda#position=47&type=item&tracking_id=b04b6633-6d03-41e1-ab17-2196216fb05d,"Superficie total
67 m²","Superficie útil
67 m²","Dormitorios
3","Baños
1",,,"Descripción
Portugal/Marcoleta, a pasos Metro Universidad Católica, departamento remodelado 67 m2, 3 amplios dormitorios, living comedor juntos, cocina integrada, baño con conexión lavadora, Inmejorable ubicación, vista oriente y sur completamente despejadas, cercano a servicios, comercios y excelente conectividad.

Estacionamientos y bodegas
Estacionamientos: 1",...,07-08-2020,"Excelente Ubicacion !!!! Marcoleta Y Portugal, Franklin - Biobío, Santiago","Volver al listado
...
...
...
RM (Metropolitana)
Santiago
Franklin - Biobío
Compartir
Imprimir PDF",
277,UF,4.990,UF 4.990,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5762565-catedral-uda#position=48&type=item&tracking_id=b04b6633-6d03-41e1-ab17-2196216fb05d,"Superficie total
80 m²","Superficie útil
72 m²","Dormitorios
2","Baños
2",,,"Descripción
Cristian vende directamente su departamento en Santiago
Compra tu departamento con Isbast.com, sin comisiones de corredor y conun 5% de bono pie

Moderno y amplio departamento, a minutos de las estaciones del MetroLínea 2 Santa Ana cuenta con 72 m2 Utiles Cuenta con 2 dormitorio y 2 baños. Su distribución contempla cocina tradicional,totalmente equipada se caracteriza por tener un estilo contemporáneo y actual,amplio living principal, es ideal para vivir y disfrutar dado su entorno ygrandes espacios, situado en una zona bien comunicada

El edificio cuenta con todas las comodidades para hacer tu vida más fácily cómoda, posee:
• sala multiuso
• Estacionamiento
• Logia
• Salón defiesta
• Seguridad 24/7
• Quincho
• Lavandería

En el entorno se encuentran Supermercado Montserrat, bencinera Copec, BancoEstado, Universidad Diego Portales que se traduce en una excelente ubicación;cabe señalar que tiene diversidad de restaurantes, minimarkets, lo que permitetener fácil acceso a todos estos servicios.

Esta propiedad tiene el 5% de regalo en el pie. El valor de tasación esde 5.252UF
Metros acreditados, por certificado de Servicio de ImpuestosInternos.

Sobre nosotros:

Isbast.com es la plataforma tecnológica que ofrece al propietario/atodos los servicios necesarios para que pueda vender su propiedad sin contratara un corredor de propiedades. Es por esto que el comprador no pagará comisionesexcesivas, y el valor de la propiedad está ajustando al precio de mercado.",...,07-08-2020,"Catedral, Centro Histórico De Santiago, Santiago","Volver al listado
...
...
...
...
Santiago
Centro Histórico de Santiago
Compartir
Imprimir PDF",
278,UF,2.558,UF 2.558,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762561-blanco-garcez-uda#position=49&type=item&tracking_id=b04b6633-6d03-41e1-ab17-2196216fb05d,"Superficie total
41 m²","Superficie útil
41 m²","Dormitorios
2","Baños
1",,,"Descripción
DEPARTAMENTO DOS DORMITORIOS CON BODEGA Y TERRAZA",...,07-08-2020,"Blanco Garcez, Centro Histórico De Santiago, Santiago","Volver al listado
...
...
...
...
Santiago
Centro Histórico de Santiago
Compartir
Imprimir PDF",
279,UF,2.558,UF 2.558,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762560-blanco-garcez-uda#position=50&type=item&tracking_id=b04b6633-6d03-41e1-ab17-2196216fb05d,"Superficie total
42 m²","Superficie útil
42 m²","Dormitorios
2","Baños
1",,,"Descripción
DEPARTAMENTO DE DOS DORMITORIO CON BODEGA INCLUIDO",...,07-08-2020,"Blanco Garcez, Centro Histórico De Santiago, Santiago","Volver al listado
...
...
...
...
Santiago
Centro Histórico de Santiago
Compartir
Imprimir PDF",
280,UF,17.800,UF 17.800,https://www.portalinmobiliario.com/venta/casa/providencia-metropolitana/5750023-pocuro-tobalaba-magnifica-casa-de-un-piso-con-hermosas-vigas-a-la-vista-y-doble-altura-uda#position=41&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
427 m²","Superficie útil
161 m²","Dormitorios
4","Baños
3",,,"Descripción
Pocuro Tobalaba, magnifica casa de un piso, con hermosas vigas a la vista y doble altura.

Ubicada en el barrio de las Flores en providencia, sumamente tranquilo y seguro. Cercana a supermercados, iglesias, excelentes colegios cercanos como Sant Gabriel´s y San Ignacio y grandes áreas verdes.

La casa cuenta con:

Gran hall de distribución con doble altura
Entrada habilitada con rampa, para personas con discapacidad
Amplio Living alfombrado, con doble altura y vigas a la vista
Comedor con biblioteca incorporada en pared
Escritorio o sala de estar con closet
Galería con salida desde el comedor todo con ventanales.

3 Dormitorios, principal en suite con amplios closet de pared a pared
Baño completo con ventilación natural
Pieza de closet
Todos los dormitorios tienen una altura de 2.60m Aprox.
Segundo baño habilitado para personas con discapacidad.

Cocina sumamente espaciosa, equipada y amoblada de techo a suelo
Gran loggia exterior techada y bodega
2 Calderas a gas
Entretecho habilitado
Loza lista para construcción de 2° piso

Gran antejardín
2 Terraza 1 techada y 1 al aire libre
Jardín trasero con gran flora
Riego automático
Quincho
Estacionamiento para 5 autos, uno techado.
Portón automático
Protecciones en toda la casa y Angaroas
Citófono
Alarma
Orientación Nor Oriente y poniente

***COORDINE SU VISITA***


Terminaciones
Piso baños: cerámica
Piso dormitorios: alfombra

Suministros
Agua caliente: caldera

Características propiedad
alarma, antejardín, comedor de diario, lavadero exterior, living comedor separado, patio de servicio, pieza de planchado, pieza de servicio, portón eléctrico, quincho, reja en ventanas, riego automático, sala de estar, terraza con techo, cocina amoblada, cocina equipada, hall, persianas, portón automático

Gastos
Contribuciones: $ 490.000",...,31-07-2020,"Pocuro Tobalaba, Magnifica Casa De Un Piso, Con Hermosas Vigas A La Vista Y Doble Altura., Las Lilas, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Las Lilas
Compartir
Imprimir PDF",
281,UF,12.000,UF 12.000,https://www.portalinmobiliario.com/MLC-539033029-casa-en-venta-de-6-dorm-en-providencia-_JM#position=42&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
250 m²","Superficie útil
158 m²","Dormitorios
6","Ambientes
6","Baños
3",,"Descripción
Casa en venta, Barrio Dalmacia, declarado zona típica, cuenta con de 2 pisos mas altillo,su destino habilitación, pero con posibilidad de cambio de destino como para hostal, salón de té, after school, etc, cuenta 239 m2 construidos regularizados y 36 m2 sin regularizar.
Primer piso: hall de acceso, amplio living comedor separado, muy luminoso, cocina con ampliación lateral que conecta con amplio espacio para comedor de diario, loggia, y amplia bodega interior o pieza de servicio con tragaluz natural, patio trasero, con parte techada ideal para terraza, todo patio duro, dos dormitorios cada uno con baño en suite, patio delantero pequeño con arboles.
Segundo piso: 3 amplios dormitorios, 1 baño completo con buena ventilación gran espacio, altillo habilitado con ventanas que se podrían adaptar para escritorio o bodega.
Altillo habilitado con 1 dormitorio con ventanales y tragaluz, amplios closet laterales, antejardín, comedor de diario, despensa, lavadero interior, living comedor separado, mansarda, pieza de servicio, quincho, terraza con techo, cocina amoblada, cocina equipada, hall.
Contacto. Macarena Moreno Tel. 91395627,973787795, info@matchinmobiliario.com",...,30-07-2020,"Manuel Montt/ Los Capitanes, Inés De Suárez, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Inés de Suárez
Compartir
Imprimir PDF",
282,UF,15.000,UF 15.000,https://www.portalinmobiliario.com/MLC-539032975-casa-en-venta-de-7-dorm-en-providencia-_JM#position=43&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
320 m²","Superficie útil
333 m²","Dormitorios
7","Ambientes
7","Baños
3",,"Descripción
Clásica casa de 2 pisos, ubicada en barrio patrimonial a cuadras del metro Manuel Montt, cercana a servicios y equipamiento

Posee una superficie edificada de 333 m2 en 2 pisos la que funciona como dos propiedades independientes. (apta para vivir en un piso y arrendar el otro o bien como una gran propiedad)
- Lindas terrazas
- Piso parquet
- Estacionamiento para 3 autos",...,30-07-2020,"Miguel Claro / Carlos Justiniano, Manuel Montt, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Manuel Montt
Compartir
Imprimir PDF",
283,UF,14.500,UF 14.500,https://www.portalinmobiliario.com/MLC-539032974-casa-en-venta-de-4-dormitorios-en-providencia-_JM#position=44&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
210 m²","Superficie útil
146 m²","Dormitorios
4","Ambientes
4","Baños
3",,"Descripción
Espectacular ubicación Metro Manuel Montt. Casa aislada de 2 pisos (Ley Pereira), 146 m2 construidos, 210 m2 de terreno con jardin y terraza. Estacionamiento para dos autos.Posee la siguiente distribución :
1° Piso: Hall de acceso, baño de visita , living comedor con salida a terraza, cocina. Dormitorio de buen tamaño y baño en Suite (puede ser utilizado como servicio)
2° Piso: 3 dormitorios amplios y 1 baño completo",...,30-07-2020,"General Cordova / Luis Barros, Manuel Montt, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Manuel Montt
Compartir
Imprimir PDF",
284,UF,9.500,UF 9.500,https://www.portalinmobiliario.com/MLC-539032897-casa-en-venta-de-2-dormitorios-en-providencia-_JM#position=45&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
241 m²","Superficie útil
95 m²","Dormitorios
2","Ambientes
2","Baños
1",,"Descripción
Excelente propiedad para REMODELAR EN PASAJE A PASOS DE AV PROVIDENCIA Y METRO MANUEL MONTT
Living comedor con salida a amplio jardín posterior, 2 dormitorios y 1 baño. Contactar a mlopez@matchinmobiliario.com",Propiedades usadas,30-07-2020,"Miguel Claro / Providencia, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
285,UF,22.261,UF 22.261,https://www.portalinmobiliario.com/MLC-539032866-casa-en-venta-de-3-dormitorios-en-providencia-_JM#position=46&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
450 m²","Superficie útil
290 m²","Dormitorios
3","Ambientes
3","Baños
3",,"Descripción
Casa ubicada en Barrio Keller de tradicional arquitectura del año 1938 en buen muy estado.


1 ° Piso: Amplio living y comedor, cocina también con baldosas Córdoba, muebles con cubiertas de mármol, salita de estar. 2 dormitorios y un baño.


2° Piso: dos dormitorios con un baño remodelado

Hermoso jardín con un departamento exterior con baño y kitchenette",...,30-07-2020,"Jose Tomas Rieder, Manuel Montt, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Manuel Montt
Compartir
Imprimir PDF",
286,UF,19.300,UF 19.300,https://www.portalinmobiliario.com/MLC-539032789-casa-en-venta-de-4-dorm-en-providencia-_JM#position=47&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
500 m²","Superficie útil
380 m²","Dormitorios
4","Ambientes
4","Baños
5",,"Descripción
Cómoda casa de dos plantas, con arquitectura años `50, ideal para renovar. Hall de entrada, gran living con chimenea, comedor aparte, cocina con antesala para servicio, baño visita logia, 3 dormitorios servicios, un baño, depositos, terraza de invierno, ante jardin y jardín posterior el cual se puede abrir por la calle contigua y utilizar como estacionamientos. 5 puestos estacionamiento. Segunda planta: 4 amplios dormitorios, dos baños. Pisos parquet y herreria original en bue estado.Cercana a hospitales (Salvador, Fundaciòn A. Lòpez Pèrez, Del Torax, Neurocirugìa, Posta de Urgencia), tambièn laboratorios clìnicos, farmacias, supermercado, estaciones de servicio. Aledaña a avenidas principales, Alferez Real, Bilbao, Salvador, Miguel Claro, Manuel Montt, Eleodoro Yàñez. Muy cercana a estaciòn de Metro Manuel Montt, como tambièn Estaciòn Inès de Suàrez (por Bilbao).",Propiedades usadas,30-07-2020,"Cano Y Aponte/miguel Claro, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
287,$,465.000.000,$ 465.000.000,https://www.portalinmobiliario.com/MLC-539032617-casa-en-venta-en-providencia-_JM#position=48&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
501 m²",,,,,,"Descripción
Se vende terreno. Propiedad de uso residencial. Edificaciones destinadas al hospedaje, casas de pensión, residenciales, hostales, hogares de acogidas.
Servicios: oficinas, servicios municipales, consulados, embajadas. Educación: salas cunas y jardines infantiles. Salud: social.


Coordinar visitas con: Match Inmobiliario al 9-7378 7795 mail: info@matchinmobiliario.com",...,30-07-2020,"Av. Salvador, Barrio Italia, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Barrio Italia
Compartir
Imprimir PDF",
288,UF,25.000,UF 25.000,https://www.portalinmobiliario.com/MLC-539005089-bilbaopedro-de-valdivia-_JM#position=49&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
418 m²","Superficie útil
320 m²","Dormitorios
6","Ambientes
6","Baños
3",,"Descripción
¡OPORTUNIDAD INVERSIONISTAS! ¡CASA APTA PARA OFICINA A TRES CUADRAS DEL METRO INES DE SUAREZ!! USO. preferentemente residencial y de equipamientos. Puede ser residencial, Apart hotel, hotel, lava seco, banco, productora artística, publicitaria, oficina servicios municipales, centro médico, jardín infantil, instituto profesionales, pre universitario, clínica (salud), club social, iglesia, farmacia, caf",Propiedades usadas,30-07-2020,"Bilbao/pedro De Valdivia, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
289,UF,13.000,UF 13.000,https://www.portalinmobiliario.com/MLC-539003201-casa-en-venta-en-providencia-_JM#position=50&type=item&tracking_id=aab78fa3-7ae9-4428-b1d3-9f95175fd0dd,"Superficie total
70 m²","Superficie útil
120 m²","Baños
2",,,,"Descripción
Excelente casa-oficina, con muy buena ubicación en calle Guardia Vieja con Europa. Casa esquina, cercano a avda. Providencia ( 4 cuadras ), Metros Los Leones y Pedro de Valdivia.


Cuenta con 5 estacionamientos uso exclusivo. Zona comercial de Providencia.

La propiedad cuenta en primer piso con un privado/recepción amplio al entrar, pequeña bodega bajo la escalera, sector cerrado para recepción o archivero, privado con baño, cocina con salida a pequeña bodega y sector de patio o estacionamiento interior. En segundo piso cuenta con 3 privados y un baño.

Valor de arriendo inicial hasta diciembre 2020 50 UF, posterior a esto el valor será de 60 UF.

Valor de venta 13.000 UF",...,30-07-2020,"Casa Oficina Guardia Vieja, Metro Los Leones, Los Leones, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Los Leones
Compartir
Imprimir PDF",
290,UF,6.800,UF 6.800,https://www.portalinmobiliario.com/MLC-540492285-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=1&type=item&tracking_id=e821ab2c-5abd-4e21-a174-36e8b523168a,"Superficie total
100 m²","Superficie útil
85 m²","Dormitorios
2","Ambientes
2","Baños
2",,"Descripción
Hermoso y Elegante departamento ubicado en un sexto piso en Silvia Hurtado, Providencia. Distribuidos en 2 amplios dormitorios y 2 baños. Dormitorio principal en Suite con su baño.


Cocina cerrada con gran sala de estar para comedor, que podría utilizarse también como dormitorio de servicio o tercer dormitorios (opcional).


Consta de cómoda terraza cerrada en vidrio con vista despejada

2 Estacionamientos, 1 techados y el segundo al aire libre.
1 Bodega

Valor gasto comun: $160.000 aproximado

Interesados contactarse con Luisa Espinoza al +56977072060",...,08-08-2020,"Silvia Hurtado, Pedro De Valdivia, Providencia","Volver al listado
...
...
...
...
Providencia
Pedro de Valdivia
Compartir
Imprimir PDF",
291,UF,9.750,UF 9.750,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5763742-austria-pocuro-maiten-propiedades-donamos-5-de-la-comision-corretaje-con-sentido-uda#position=2&type=item&tracking_id=e821ab2c-5abd-4e21-a174-36e8b523168a,"Superficie total
130 m²","Superficie útil
120 m²","Dormitorios
3","Baños
3","Gastos comunes
220000 CLP",,"Descripción
EXCLUSIVO EDIFICIO - MODERNO - CALLE TRANQUILA

HERMOSO Y AMPLIO EN EL CORAZÓN DE PROVIDENCIA

Solo 2 departamentos por piso, Triple orientación Norte, Oriente y Poniente, lo que asegura una excelente luminosidad.

3D + 3B + Sala de Estar + Living Comedor + Cocina + Terrazas + 2 E + 1B.

El departamento cuenta con hall de entrada, un amplio living comedor que tiene acceso a terraza.
La terraza permite disfrutar de una vista despejada y verde.

Dormitorio Principal en Super Suite - Walk-In Closet - Baño con Ventana- Terraza - Vista al Norte.
Segundo y Tercer Dormitorio amplios con vista al Oriente.
Cómoda sala de estar y closet de ropa blanca.
Excelente cocina con logia integrada, super luminosa y ventilada.
Los vidrios de la terraza tienen láminas de seguridad y puerta es blindada.

AÑO 2012 - GC $ 220.000.- aprox.// 2 Estacionamientos y 1 Bodega.

AGENDA TU VISTA CON MARICEL MUNITA +569 999 39 777

TRABAJAMOS PARA TI Y TU MEJORAS EL MUNDO!!
GARANTIZAMOS DONAR EL 5% DE NUESTRA COMISION PARA LA CAUSA QUE TU ELIJAS.

MAITEN PROPIEDADES, CORRETAJE CON SENTIDO, UNETE!


Suministros
Agua caliente: central agua caliente

Características propiedad
alarma, comedor de diario, hall, sala de estar, cocina amoblada, cocina equipada, portón automático

Características comunidad
accesos controlados, áreas verdes, estacionamiento de visitas, portón eléctrico

Gastos
Gastos comunes: $ 220.000

Estacionamientos y bodegas
Estacionamientos: 2
Bodegas: 1",...,08-08-2020,"Austria- Pocuro, Maitén Propiedades, Donamos 5% De La Comision. Corretaje Con Sentido, Pedro De Valdivia, Providencia","Volver al listado
...
...
...
...
Providencia
Pedro de Valdivia
Compartir
Imprimir PDF",
292,UF,4.500,UF 4.500,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5763740-diego-de-almagro-clyon-maiten-propiedades-donamos-5-de-la-comision-uda#position=3&type=item&tracking_id=e821ab2c-5abd-4e21-a174-36e8b523168a,"Superficie total
49 m²","Superficie útil
40 m²","Dormitorios
1","Baños
1","Gastos comunes
80000 CLP",,"Descripción
DEPA LUMINOSO- CERCANO A METRO- GRAN OPORTUNIDAD

Edificio Nuevo, 3 años de construcción, cercano al metro Inés de Suarez.
Solo 7 pisos, luminoso, orientación Oriente
1D + 1B + Living Comedor + Cocina integrada + 1E + 1 Bodega.
Dormitorio en suit, con baño y closet, salida a amplia terraza dando amplitud.
Living Comedor con Terraza, ideal para disfrutar de la vista despejada.

LLAMAR A MARICEL MUNITA F: +569 999 39 777

Bello departamento, ideal para vivir en Providencia, cerca de plaza y metro Inés de Suarez
Edificio nuevo, cuenta con todas las comodidades.
Conserjería 24 hrs., Seguridad, Sala de eventos interior y exterior, gimnasio, lavandería.

TRABAJAMOS PARA TI Y TU MEJORAS EL MUNDO!!
GARANTIZAMOS DONAR EL 5% DE NUESTRA COMISION PARA LA CAUSA QUE TU ELIJAS
MAITEN PROPIEDADES, CORRETAJE CON SENTIDO, UNETE!

Características propiedad
alarma, cocina americana, cocina amoblada, cocina equipada, portón automático

Características comunidad
accesos controlados, áreas verdes, circuito cerrado de tv, citófono, estacionamiento de visitas, gimnasio, portón eléctrico, sala de eventos

Gastos
Contribuciones: $ 70.000
Gastos comunes: $ 80.000

Estacionamientos y bodegas
Estacionamientos: 1
Bodegas: 1",...,08-08-2020,"Diego De Almagro C / Lyon Maitén Propiedades Donamos 5% De La Comisión, Inés De Suárez, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Inés de Suárez
Compartir
Imprimir PDF",
293,UF,5.000,UF 5.000,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5763687-pedro-de-valdiva-uda#position=4&type=item&tracking_id=e821ab2c-5abd-4e21-a174-36e8b523168a,"Superficie total
49 m²","Superficie útil
49 m²","Dormitorios
2","Baños
2",,,"Descripción
Ubicado en la comuna de Ñuñoa, en la emblemática avenida Pedro de Valdivia, ofrecemos este excelente departamento a precio de proyecto en blanco, pero listo para entregar.-La propiedad, posee dos dormitorios, dos baños, living-comedor, cocina americana y amplia terraza, además de estacionamiento y bodega.las terminaciones de la propiedad se caracterizan por ser de gran calidad con reales beneficios prácticos y estéticos. -Ventanales termopanel con perfiles en PVC-Artefactos sanitarios de bajo consumo-Pisos de porcelanato en baños y terrazas-Terrazas con barandas de cristal. -Cocina con cubierta de Quarztone, equipada con campana y horno digitales. -Calefacción por radiador a muro.El condominio sido desarrollado incorporando nuevas tecnologías y materiales capaces de ofrecer alta comodidad optimizando el consumo de recursos y aportando al cuidado del medio ambiente.-Elegante Hall de Acceso-Piscina Panorámica-Terraza Lounge y Quincho-Health Center and Spa-Estacionamiento para Bicicletas-lavandería-Salón Gourmet-Cine-Jardín tecnificado y diseño ecológico-Arborización sobre la norma municipal-Sistema de seguridad integralAdemás, debemos destacar su inmejorable ubicación, cercano a Providencia y a pasos de metro Ñuñoa, sector con alta plusvalía.Unido a lo anterior tenemos su cercanía a supermercados, strip centers, comercio, plazas, colegios, universidades, restaurantes, lugares de esparcimiento, locomoción colectiva y complejos deportivos.PROPIEDADES EXCELENTES, PROPIEDADES REMAX.",...,08-08-2020,"Pedro De Valdiva, Bellavista, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Bellavista
Compartir
Imprimir PDF",
294,UF,10.790,UF 10.790,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5763660-holanda-uda#position=5&type=item&tracking_id=e821ab2c-5abd-4e21-a174-36e8b523168a,"Superficie total
177 m²","Superficie útil
151 m²","Dormitorios
3","Baños
3",,,"Descripción
ESPECTACULAR departamento triplex de 3 dormitorios en suite ubicado en una excelente zona de Providencia, muy buena conectividad . DISTRIBUCIÓN: Segundo piso- Acceso al depto donde encontramos un amplio y luminoso living comedor con una cocina integrada full equipada, baño de visitasTercer piso- 2 dormitorios muy amplios en suite cada uno con walk-in clóset. Primer piso-Dormitorio principal en suite con walk-in clóset, escritorio. Este dormitorio tiene salida a una preciosa terraza con una piscina pequeña.Las principales características del departamento son: Living comedor y dormitorios con piso vinílico , baños y cocinas piso revestimiento de porcelanato en cocina horno y encimera eléctrico de acero inoxidable, equipos de aire acondicionado frío calor, carpinterías de aluminio anodizado natural y termo panel con DVH.1 estacionamiento en subterráneo. Gastos comunes $ 280.000.El edificio de 5 pisos cuenta con un ascensor automático con cabina vidriada panorámica de acero inoxidable, hall de recepción con amplios espacios vidriados en quíntuple altura. Lavandería.ABIERTO A CANJE CON OTROS CORREDORES!!",...,08-08-2020,"Holanda, Campus Oriente, Providencia","Volver al listado
...
...
...
...
Providencia
Campus Oriente
Compartir
Imprimir PDF",
295,$,173.000.000,$ 173.000.000,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5761746-jose-manuel-infante-eliodoro-yanez-uda#position=6&type=item&tracking_id=e821ab2c-5abd-4e21-a174-36e8b523168a,"Superficie total
110 m²","Superficie útil
100 m²","Dormitorios
3","Baños
2","Antigüedad
60 años","Gastos comunes
85000 CLP","Descripción
Gran departamento en 4to piso completamente remodelado en el corazón de la comuna de Providencia. Se vende AMOBLADO. Cocina integrada a living comedor. con lavavajillas, refrigerador y microondas, 3 dormitorios y sala de estar. Piso flotante. Luminoso y grandes espacios. Terraza de 10m2 con malla de protección. Estacionamiento, sin bodega.
A una cuadra de estación de metro Salvador de linea 1. Excelente conectividad a autopista costanera norte, Av Providencia y Av Santa María.
*Dimensiones aproximadas y entregadas por los propietarios.

Terminaciones
Piso baños: cerámica
Piso dormitorios: piso flotante

Suministros
Agua caliente: caldera


Antigüedad: 60

Características propiedad
cocina americana, comedor de diario, escritorio, hall, terraza con malla, cocina amoblada, cocina equipada

Características comunidad
circuito cerrado de tv, citófono

Gastos
Contribuciones: $ 82.000
Gastos comunes: $ 85.000

Otros suministros
internet, wi-fi

Estacionamientos y bodegas
Estacionamientos: 1",...,08-08-2020,"José Manuel Infante / Eliodoro Yañez, Salvador, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Salvador
Compartir
Imprimir PDF",
